"pitcher","role_key","inning","outs_when_up","score_gap","on_3b","on_2b","on_1b","Segmentation","Segmentation_tier2"
607359,"RP",9,0,-5,0,0,0,"B2","B2"
592866,"RP",7,0,-3,0,0,0,"B2","B2"
623454,"RP",3,0,-5,0,0,0,"B2","B2"
622251,"RP",9,1,0,0,0,0,"A","A"
675921,"SP",1,0,0,0,0,0,"A","A"
650959,"RP",4,1,-4,1,1,1,"B2","B2"
519151,"RP",9,0,0,0,0,0,"A","A"
502706,"RP",5,2,7,0,1,1,"B1","B1"
663770,"RP",8,0,-4,0,0,0,"B2","B2"
663734,"SP",1,0,0,0,0,0,"A","A"
605347,"SP",1,0,0,0,0,0,"A","A"
650895,"RP",9,0,4,1,1,0,"B1","B1"
669618,"RP",10,0,0,0,1,0,"A","A++"
608718,"RP",6,0,-2,0,0,0,"A","A"
606149,"RP",8,0,4,0,0,0,"B1","B1"
656302,"SP",1,0,0,0,0,0,"A","A"
543045,"RP",9,0,6,0,0,0,"B1","B1"
433589,"RP",7,0,2,0,0,0,"A","A"
595014,"RP",9,0,3,0,0,0,"B1","B1"
642152,"RP",9,0,2,0,0,0,"A","A"
519008,"RP",9,0,4,0,0,0,"B1","B1"
641360,"RP",6,0,3,0,0,0,"B1","B1"
593974,"RP",6,1,3,0,1,0,"B1","B1"
681806,"RP",5,2,-8,0,1,0,"B2","B2"
624647,"RP",4,1,1,0,1,0,"A","A++"
472551,"RP",3,0,-4,0,0,0,"B2","B2"
592791,"SP",1,0,0,0,0,0,"A","A"
623465,"RP",2,0,0,0,0,0,"A","A"
472610,"RP",6,0,2,0,0,0,"A","A"
677651,"SP",1,0,0,0,0,0,"A","A"
607231,"SP",1,0,0,0,0,0,"A","A"
501925,"RP",10,0,0,0,1,1,"A","A++"
595345,"RP",4,0,-3,1,1,1,"B2","B2"
543507,"RP",8,0,-1,0,0,0,"A","A"
506702,"RP",9,0,-8,0,0,0,"B2","B2"
448281,"RP",8,0,-5,0,0,0,"B2","B2"
453265,"RP",10,0,0,0,1,0,"A","A++"
543272,"RP",7,0,1,0,0,1,"A","A+"
545343,"SP",1,0,0,0,0,0,"A","A"
450203,"SP",1,0,0,0,0,0,"A","A"
674944,"RP",5,0,-4,0,0,0,"B2","B2"
453562,"SP",1,0,0,0,0,0,"A","A"
643511,"RP",8,0,1,0,0,0,"A","A"
626929,"SP",1,0,0,0,0,0,"A","A"
521230,"RP",8,1,1,0,1,1,"A","A++"
621242,"RP",9,0,0,0,0,0,"A","A"
667376,"RP",7,0,-1,0,0,0,"A","A"
605130,"RP",9,0,1,0,0,0,"A","A"
605151,"RP",8,0,-2,0,0,0,"A","A"
657093,"SP",1,0,2,0,0,0,"A","A"
606424,"RP",6,0,1,0,0,0,"A","A"
656458,"RP",7,2,2,0,1,0,"A","A++"
571760,"SP",1,0,0,0,0,0,"A","A"
592761,"RP",6,1,2,0,0,0,"A","A"
544727,"RP",11,0,1,0,1,0,"A","A++"
593619,"RP",7,2,-1,1,0,1,"A","A++"
642207,"RP",10,0,3,0,1,0,"B1","B1"
663423,"RP",7,2,-3,0,0,0,"B2","B2"
592346,"SP",1,0,0,0,0,0,"A","A"
543766,"RP",8,0,-2,0,0,0,"A","A"
592716,"SP",1,0,1,0,0,0,"A","A"
657024,"RP",7,0,2,0,0,0,"A","A"
676979,"RP",5,0,1,0,0,0,"A","A"
502154,"RP",8,0,3,0,0,0,"B1","B1"
607455,"RP",5,0,-7,0,0,0,"B2","B2"
552640,"RP",7,0,5,0,0,0,"B1","B1"
600921,"RP",8,0,3,0,0,0,"B1","B1"
501625,"RP",2,1,0,0,0,1,"A","A+"
666168,"RP",7,1,-1,0,0,0,"A","A"
458681,"SP",1,0,0,0,0,0,"A","A"
641401,"RP",5,2,-2,1,1,1,"A","A++"
624133,"SP",1,0,1,0,0,0,"A","A"
608648,"RP",10,0,0,0,1,0,"A","A++"
543022,"RP",11,0,0,0,1,0,"A","A++"
425844,"SP",1,0,0,0,0,0,"A","A"
640448,"RP",8,2,3,0,1,1,"B1","B1"
601713,"SP",1,0,1,0,0,0,"A","A"
663770,"RP",7,0,-2,0,0,0,"A","A"
608716,"RP",9,0,2,0,0,0,"A","A"
642232,"RP",2,0,0,0,0,0,"A","A"
622065,"RP",5,2,0,0,1,0,"A","A++"
458677,"RP",9,0,-5,0,0,0,"B2","B2"
606149,"RP",8,0,1,0,0,0,"A","A"
594987,"RP",6,1,2,0,1,0,"A","A++"
622503,"RP",4,1,-1,0,0,0,"A","A"
621248,"RP",6,0,2,0,0,0,"A","A"
592314,"SP",1,0,0,0,0,0,"A","A"
657031,"RP",8,0,-3,0,0,0,"B2","B2"
453268,"RP",9,0,2,0,0,0,"A","A"
608678,"RP",7,0,1,0,0,0,"A","A"
623149,"RP",8,0,2,0,0,0,"A","A"
608718,"RP",6,0,-1,0,0,0,"A","A"
622251,"RP",8,0,1,0,0,0,"A","A"
493603,"RP",7,0,-3,0,0,0,"B2","B2"
607481,"RP",7,1,1,0,0,1,"A","A+"
664918,"RP",6,0,-7,0,0,0,"B2","B2"
660422,"RP",8,0,-4,0,0,0,"B2","B2"
642547,"SP",1,0,0,0,0,0,"A","A"
621057,"RP",11,0,0,0,1,0,"A","A++"
573204,"RP",8,0,2,0,0,0,"A","A"
656945,"RP",5,0,-2,0,0,0,"A","A"
641941,"RP",7,0,-2,0,0,0,"A","A"
655889,"RP",5,0,4,0,0,0,"B1","B1"
612434,"RP",7,0,-1,0,0,0,"A","A"
641835,"RP",6,0,-1,0,0,0,"A","A"
650893,"RP",7,0,1,0,0,0,"A","A"
664141,"SP",1,0,0,0,0,0,"A","A"
519293,"RP",9,2,4,0,0,1,"B1","B1"
677865,"SP",1,0,0,0,0,0,"A","A"
605388,"RP",8,0,5,0,0,0,"B1","B1"
542585,"RP",7,2,-1,1,1,0,"A","A++"
541640,"RP",9,0,-2,0,0,0,"A","A"
642130,"RP",7,0,1,0,0,0,"A","A"
596057,"RP",8,0,-1,0,0,0,"A","A"
666200,"SP",1,0,0,0,0,0,"A","A"
641793,"RP",4,0,1,0,0,0,"A","A"
669373,"SP",1,0,0,0,0,0,"A","A"
476595,"RP",9,2,3,1,0,1,"B1","B1"
593144,"RP",7,0,5,0,0,0,"B1","B1"
656546,"RP",6,0,-4,0,0,0,"B2","B2"
656427,"SP",1,0,0,0,0,0,"A","A"
501925,"RP",7,2,1,0,1,0,"A","A++"
680686,"SP",1,0,0,0,0,0,"A","A"
489334,"RP",6,0,-2,0,0,0,"A","A"
664776,"RP",5,0,-1,0,0,0,"A","A"
628452,"RP",9,0,2,0,0,0,"A","A"
527048,"RP",6,2,-3,0,0,0,"B2","B2"
491624,"RP",7,0,-4,0,0,0,"B2","B2"
528748,"SP",1,0,0,0,0,0,"A","A"
665854,"RP",8,0,-9,0,0,0,"B2","B2"
668676,"SP",1,0,1,0,0,0,"A","A"
489265,"RP",6,1,-1,0,1,1,"A","A++"
643316,"RP",6,0,-2,0,0,0,"A","A"
547973,"RP",9,0,4,0,0,0,"B1","B1"
669294,"RP",8,2,-7,1,1,1,"B2","B2"
543056,"RP",11,0,0,0,1,0,"A","A++"
605177,"RP",8,0,-1,0,0,0,"A","A"
658305,"RP",2,1,0,1,1,1,"A","A++"
621244,"SP",1,0,0,0,0,0,"A","A"
669952,"RP",2,2,3,0,0,0,"B1","B1"
622250,"RP",9,0,-2,0,0,0,"A","A"
592858,"RP",7,0,5,0,0,0,"B1","B1"
605194,"RP",8,0,-1,0,0,0,"A","A"
459429,"RP",9,0,1,0,0,0,"A","A"
656730,"RP",9,0,6,0,0,0,"B1","B1"
572193,"RP",6,2,1,0,0,1,"A","A+"
572070,"RP",2,2,-3,0,1,1,"B2","B2"
622253,"RP",6,0,-2,1,1,1,"A","A++"
622075,"RP",5,0,1,0,0,0,"A","A"
461325,"RP",9,0,2,0,0,0,"A","A"
623352,"RP",9,0,0,0,0,0,"A","A"
641816,"SP",1,0,0,0,0,0,"A","A"
643256,"RP",6,2,-1,0,1,1,"A","A++"
543339,"RP",8,0,-2,0,0,0,"A","A"
519326,"RP",3,0,-3,0,0,0,"B2","B2"
650347,"RP",6,0,-3,0,0,0,"B2","B2"
608665,"RP",7,1,-1,0,0,0,"A","A"
663903,"SP",1,0,0,0,0,0,"A","A"
670950,"RP",8,0,-3,0,0,0,"B2","B2"
621052,"RP",9,0,1,0,0,0,"A","A"
596082,"RP",12,0,4,0,1,0,"B1","B1"
453284,"RP",7,0,-2,0,0,1,"A","A+"
458708,"RP",9,0,8,0,0,0,"B1","B1"
621345,"RP",8,0,8,0,0,0,"B1","B1"
543101,"SP",1,0,0,0,0,0,"A","A"
661403,"RP",9,0,0,0,0,0,"A","A"
656731,"SP",1,0,0,0,0,0,"A","A"
621112,"SP",1,0,0,0,0,0,"A","A"
594835,"SP",1,0,2,0,0,0,"A","A"
641755,"RP",7,0,2,0,0,0,"A","A"
621295,"RP",10,0,0,0,1,0,"A","A++"
641386,"RP",4,0,1,0,0,0,"A","A"
517008,"RP",9,0,2,0,0,0,"A","A"
663559,"RP",7,0,-2,0,0,0,"A","A"
542888,"RP",8,0,4,0,0,0,"B1","B1"
607560,"RP",7,0,2,0,0,0,"A","A"
573668,"RP",4,0,-2,0,0,0,"A","A"
660271,"SP",1,0,2,0,0,0,"A","A"
663738,"SP",1,0,0,0,0,0,"A","A"
657612,"RP",7,0,-1,0,0,1,"A","A+"
554431,"RP",6,1,0,0,1,1,"A","A++"
663554,"SP",1,0,0,0,0,0,"A","A"
663986,"RP",8,0,3,0,0,0,"B1","B1"
600921,"RP",6,0,5,0,0,0,"B1","B1"
681810,"RP",5,2,0,0,0,1,"A","A+"
542881,"SP",1,0,0,0,0,0,"A","A"
645261,"SP",1,0,0,0,0,0,"A","A"
518617,"RP",6,0,-8,0,0,0,"B2","B2"
656685,"RP",8,2,-1,0,0,1,"A","A+"
664074,"RP",5,0,0,0,0,0,"A","A"
669622,"RP",9,0,-1,0,0,0,"A","A"
622250,"RP",8,0,-1,0,0,0,"A","A"
527048,"RP",6,0,-2,0,0,0,"A","A"
669330,"RP",8,1,-10,0,0,1,"B2","B2"
670456,"RP",7,0,-2,0,0,0,"A","A"
621114,"RP",6,0,8,0,0,0,"B1","B1"
669203,"SP",1,0,0,0,0,0,"A","A"
661403,"RP",9,0,2,0,0,0,"A","A"
607644,"SP",1,0,0,0,0,0,"A","A"
663753,"RP",2,1,-1,0,0,1,"A","A+"
461325,"RP",9,0,2,0,0,0,"A","A"
519008,"RP",7,0,-2,0,0,0,"A","A"
664285,"SP",1,0,0,0,0,0,"A","A"
650895,"RP",8,0,1,0,0,0,"A","A"
472610,"RP",8,0,-2,0,0,0,"A","A"
500610,"RP",5,0,-8,0,0,0,"B2","B2"
663574,"RP",9,0,-1,0,0,0,"A","A"
543294,"SP",1,0,0,0,0,0,"A","A"
502202,"RP",7,0,2,0,0,0,"A","A"
571901,"RP",8,0,-1,0,0,0,"A","A"
656945,"RP",6,0,-8,0,0,0,"B2","B2"
606424,"RP",9,0,1,0,0,0,"A","A"
666201,"SP",1,0,0,0,0,0,"A","A"
608349,"RP",5,2,0,0,1,1,"A","A++"
593974,"RP",5,2,2,1,1,1,"A","A++"
642701,"RP",6,0,-1,0,0,0,"A","A"
621368,"SP",1,0,0,0,0,0,"A","A"
595939,"RP",6,0,8,0,0,0,"B1","B1"
592858,"RP",7,0,1,0,0,0,"A","A"
445276,"RP",9,0,2,0,0,0,"A","A"
676051,"RP",8,0,1,0,0,0,"A","A"
621381,"SP",1,0,0,0,0,0,"A","A"
642048,"RP",8,0,-2,0,0,0,"A","A"
656756,"SP",1,0,0,0,0,0,"A","A"
543883,"RP",8,0,-3,0,0,0,"B2","B2"
666168,"RP",8,0,5,0,0,0,"B1","B1"
656876,"SP",1,0,0,0,0,0,"A","A"
570663,"RP",5,1,-2,0,1,1,"A","A++"
676477,"RP",5,0,1,0,0,0,"A","A"
656818,"RP",6,0,-5,0,0,0,"B2","B2"
669912,"RP",5,0,-5,0,0,0,"B2","B2"
669212,"SP",1,0,0,0,0,0,"A","A"
640448,"RP",8,0,5,1,1,1,"B1","B1"
661269,"SP",1,0,0,0,0,0,"A","A"
641394,"RP",9,0,2,0,0,0,"A","A"
656557,"SP",1,0,0,0,0,0,"A","A"
605541,"RP",8,0,9,0,0,0,"B1","B1"
675916,"RP",8,0,3,1,1,1,"B1","B1"
640444,"SP",1,0,0,0,0,0,"A","A"
656620,"RP",9,0,6,0,0,0,"B1","B1"
642203,"SP",1,0,0,0,0,0,"A","A"
520980,"RP",7,2,-2,0,0,1,"A","A+"
608716,"RP",7,0,1,0,0,0,"A","A"
670280,"RP",8,0,-2,0,0,0,"A","A"
656061,"RP",5,2,-1,0,0,1,"A","A+"
592831,"RP",6,2,-10,0,0,0,"B2","B2"
608335,"RP",5,0,-1,0,0,0,"A","A"
625643,"SP",1,0,0,0,0,0,"A","A"
664199,"RP",8,0,2,0,0,0,"A","A"
623352,"RP",9,0,2,0,0,0,"A","A"
657277,"SP",1,0,0,0,0,0,"A","A"
518553,"RP",7,0,0,0,0,0,"A","A"
543135,"SP",1,0,0,0,0,0,"A","A"
622251,"RP",8,0,2,0,0,0,"A","A"
660623,"SP",1,0,0,0,0,0,"A","A"
650959,"RP",5,0,-6,0,0,1,"B2","B2"
543766,"RP",7,0,3,0,0,0,"B1","B1"
641729,"RP",6,0,0,0,0,0,"A","A"
656354,"RP",6,1,-2,0,1,1,"A","A++"
456034,"SP",1,0,0,0,0,0,"A","A"
453265,"RP",8,1,1,0,0,0,"A","A"
622766,"RP",6,0,-3,0,0,0,"B2","B2"
621248,"RP",7,0,-3,0,0,0,"B2","B2"
642207,"RP",8,0,2,0,0,0,"A","A"
641360,"RP",7,0,2,0,0,0,"A","A"
643338,"RP",7,0,2,0,0,0,"A","A"
605135,"SP",1,0,0,0,0,0,"A","A"
620396,"RP",6,0,0,0,0,0,"A","A"
573186,"SP",1,0,0,0,0,0,"A","A"
642397,"RP",9,0,0,0,0,0,"A","A"
608678,"RP",9,2,1,0,1,0,"A","A++"
594577,"RP",8,0,0,0,0,0,"A","A"
592741,"RP",7,0,-2,0,0,0,"A","A"
572143,"RP",2,0,0,1,1,1,"A","A++"
572955,"RP",4,2,-2,0,1,1,"A","A++"
453343,"RP",8,0,-4,0,0,0,"B2","B2"
605164,"SP",1,0,1,0,0,0,"A","A"
468504,"RP",7,1,1,0,0,1,"A","A+"
502043,"SP",1,0,0,0,0,0,"A","A"
605388,"RP",7,2,1,1,1,1,"A","A++"
623149,"RP",9,0,2,0,0,0,"A","A"
571871,"RP",9,2,-5,0,1,0,"B2","B2"
617228,"RP",6,2,-2,0,0,1,"A","A+"
542585,"RP",8,0,0,0,0,0,"A","A"
458677,"RP",7,1,-1,0,1,0,"A","A++"
605242,"RP",7,0,0,0,0,0,"A","A"
455119,"RP",7,0,0,0,0,0,"A","A"
519048,"RP",8,0,-9,0,0,0,"B2","B2"
608566,"SP",1,0,0,0,0,0,"A","A"
453192,"RP",9,0,-2,0,0,0,"A","A"
663423,"RP",4,0,-6,0,0,0,"B2","B2"
608032,"RP",9,0,4,0,0,0,"B1","B1"
642152,"RP",7,0,-9,0,0,0,"B2","B2"
543045,"RP",5,0,3,0,0,0,"B1","B1"
607200,"SP",1,0,0,0,0,0,"A","A"
657031,"RP",5,1,1,0,1,1,"A","A++"
519293,"RP",9,0,2,0,0,0,"A","A"
595014,"RP",8,0,2,0,0,0,"A","A"
605525,"RP",7,1,2,0,0,0,"A","A"
592426,"RP",8,0,1,0,0,0,"A","A"
503569,"RP",8,1,-2,1,1,1,"A","A++"
641927,"SP",1,0,0,0,0,0,"A","A"
570666,"RP",8,0,-1,0,0,0,"A","A"
661563,"SP",1,0,0,0,0,0,"A","A"
642528,"RP",6,0,2,0,0,0,"A","A"
425794,"SP",1,0,0,0,0,0,"A","A"
621057,"RP",6,0,1,0,0,0,"A","A"
681911,"RP",6,0,0,0,0,0,"A","A"
605130,"RP",8,1,1,0,1,0,"A","A++"
621074,"RP",5,0,-2,0,0,0,"A","A"
544727,"RP",6,0,-1,0,0,0,"A","A"
595345,"RP",8,0,-10,0,0,0,"B2","B2"
656629,"RP",6,0,1,0,0,0,"A","A"
595465,"RP",7,0,-5,1,1,1,"B2","B2"
592773,"RP",7,0,0,0,0,0,"A","A"
543351,"RP",6,0,1,0,0,0,"A","A"
613534,"RP",5,0,-4,0,0,0,"B2","B2"
573668,"RP",8,0,0,0,0,0,"A","A"
571901,"RP",6,2,-1,0,1,1,"A","A++"
666129,"SP",1,0,0,0,0,0,"A","A"
543521,"SP",1,0,0,0,0,0,"A","A"
656578,"RP",2,0,0,0,0,0,"A","A"
650671,"RP",8,0,-1,0,0,0,"A","A"
448855,"RP",8,2,-1,0,1,0,"A","A++"
501625,"RP",6,1,1,0,1,1,"A","A++"
656546,"RP",8,2,9,1,1,0,"B1","B1"
672578,"SP",1,0,0,0,0,0,"A","A"
660761,"SP",1,0,1,0,0,0,"A","A"
621295,"RP",9,0,0,0,0,0,"A","A"
502154,"RP",6,2,1,0,0,1,"A","A+"
643377,"SP",1,0,0,0,0,0,"A","A"
543507,"RP",7,0,-1,0,0,0,"A","A"
607455,"RP",7,0,1,0,0,0,"A","A"
472551,"RP",7,0,-7,0,0,0,"B2","B2"
518774,"SP",1,0,0,0,0,0,"A","A"
664682,"RP",8,0,-7,0,0,0,"B2","B2"
543339,"RP",9,0,0,0,0,0,"A","A"
554340,"RP",8,0,0,0,0,0,"A","A"
657097,"RP",9,0,10,0,0,0,"B1","B1"
543037,"SP",1,0,0,0,0,0,"A","A"
433589,"RP",6,0,-1,0,0,0,"A","A"
593423,"SP",1,0,0,0,0,0,"A","A"
592741,"RP",8,0,0,0,0,0,"A","A"
517008,"RP",9,0,0,0,0,0,"A","A"
683232,"RP",6,2,0,0,1,1,"A","A++"
453284,"RP",7,1,0,0,0,1,"A","A+"
642121,"RP",6,1,-7,0,0,1,"B2","B2"
677865,"SP",1,0,0,0,0,0,"A","A"
453268,"RP",9,0,3,0,0,0,"B1","B1"
543606,"SP",1,0,1,0,0,0,"A","A"
570257,"RP",8,2,1,0,0,0,"A","A"
608032,"RP",8,0,3,0,0,0,"B1","B1"
453265,"RP",7,0,1,0,0,0,"A","A"
448179,"SP",1,0,0,0,0,0,"A","A"
518886,"RP",8,0,2,0,0,0,"A","A"
612434,"RP",4,2,-2,1,0,1,"A","A++"
669294,"RP",4,0,1,0,1,1,"A","A++"
675916,"RP",8,0,0,0,0,0,"A","A"
518553,"RP",6,0,-1,1,1,1,"A","A++"
660422,"RP",7,0,-8,0,0,0,"B2","B2"
489119,"SP",1,0,0,0,0,0,"A","A"
445276,"RP",9,0,1,0,0,0,"A","A"
622766,"RP",8,0,-3,0,0,0,"B2","B2"
657228,"RP",7,1,-11,0,1,1,"B2","B2"
650828,"RP",7,1,10,0,0,1,"B1","B1"
500610,"RP",8,0,-2,0,0,0,"A","A"
622503,"RP",6,0,-3,0,0,0,"B2","B2"
660813,"RP",7,0,0,0,0,0,"A","A"
640462,"RP",7,0,-2,0,0,0,"A","A"
459429,"RP",9,0,2,0,0,0,"A","A"
607625,"RP",8,0,-2,0,0,0,"A","A"
643316,"RP",5,2,-3,0,0,1,"B2","B2"
592390,"RP",8,0,12,0,0,0,"B1","B1"
446321,"RP",9,0,-10,0,0,0,"B2","B2"
622608,"SP",1,0,0,0,0,0,"A","A"
674944,"RP",5,0,-6,0,0,0,"B2","B2"
573204,"RP",10,0,0,0,1,0,"A","A++"
676596,"RP",3,0,0,0,0,0,"A","A"
656061,"RP",7,0,1,0,0,0,"A","A"
595014,"RP",7,2,-1,1,1,1,"A","A++"
657006,"SP",1,0,0,0,0,0,"A","A"
592332,"SP",1,0,0,0,0,0,"A","A"
677960,"SP",1,0,0,0,0,0,"A","A"
521230,"RP",9,0,3,0,0,0,"B1","B1"
643338,"RP",9,0,1,0,0,0,"A","A"
545343,"RP",8,2,7,0,1,1,"B1","B1"
643511,"RP",8,0,4,0,0,0,"B1","B1"
572971,"SP",1,0,0,0,0,0,"A","A"
664208,"RP",6,1,0,0,0,0,"A","A"
657053,"SP",1,0,1,0,0,0,"A","A"
615698,"SP",1,0,0,0,0,0,"A","A"
641394,"RP",7,0,0,0,1,0,"A","A++"
643230,"SP",1,0,0,0,0,0,"A","A"
607231,"RP",7,0,0,0,0,0,"A","A"
542585,"RP",8,0,-1,0,0,0,"A","A"
445276,"RP",9,0,0,0,0,0,"A","A"
489334,"RP",10,0,0,0,1,0,"A","A++"
543507,"RP",9,0,-1,0,0,0,"A","A"
573204,"RP",7,1,3,0,1,1,"B1","B1"
607237,"RP",8,0,-2,0,0,0,"A","A"
608638,"RP",7,0,0,0,0,0,"A","A"
641632,"RP",4,0,-4,0,0,1,"B2","B2"
572125,"RP",8,1,-3,1,1,0,"B2","B2"
608566,"SP",1,0,2,0,0,0,"A","A"
608371,"RP",7,1,-2,1,1,0,"A","A++"
502202,"RP",7,0,1,0,0,0,"A","A"
660813,"RP",13,0,0,0,1,0,"A","A++"
622075,"RP",8,0,1,0,1,0,"A","A++"
642121,"RP",6,0,-2,0,0,0,"A","A"
642207,"RP",8,0,2,0,0,0,"A","A"
657031,"RP",9,0,-2,0,0,0,"A","A"
608665,"RP",10,0,0,0,1,0,"A","A++"
596295,"SP",1,0,0,0,0,0,"A","A"
608032,"RP",6,0,3,0,0,0,"B1","B1"
665854,"RP",9,0,-3,0,0,0,"B2","B2"
656638,"RP",6,0,-1,0,0,0,"A","A"
461325,"RP",9,0,3,0,0,0,"B1","B1"
641927,"SP",1,0,0,0,0,0,"A","A"
501625,"RP",5,2,0,1,1,1,"A","A++"
650893,"RP",7,0,1,0,0,0,"A","A"
605200,"SP",1,0,0,0,0,0,"A","A"
641835,"RP",8,0,0,0,0,0,"A","A"
607457,"RP",8,2,2,0,0,1,"A","A+"
605138,"RP",6,2,-3,0,1,1,"B2","B2"
656641,"SP",1,0,0,0,0,0,"A","A"
592716,"RP",8,0,0,0,1,0,"A","A++"
519151,"RP",9,0,0,0,0,0,"A","A"
676051,"RP",5,2,0,0,1,0,"A","A++"
656354,"RP",5,0,-4,0,0,0,"B2","B2"
680686,"SP",1,0,0,0,0,0,"A","A"
656458,"RP",4,0,1,0,0,0,"A","A"
668676,"SP",1,0,0,0,0,0,"A","A"
592836,"SP",1,0,0,0,0,0,"A","A"
571521,"RP",6,1,-1,0,0,1,"A","A+"
517008,"RP",9,0,2,0,0,0,"A","A"
608678,"RP",7,0,1,0,0,0,"A","A"
573009,"RP",8,2,3,0,1,1,"B1","B1"
617228,"RP",7,2,-4,0,0,0,"B2","B2"
601713,"SP",1,0,0,0,0,0,"A","A"
683232,"RP",6,0,2,0,0,0,"A","A"
605242,"RP",10,0,0,0,1,1,"A","A++"
570663,"RP",10,0,0,0,1,0,"A","A++"
572193,"RP",7,0,0,0,0,0,"A","A"
657006,"SP",1,0,0,0,0,0,"A","A"
595014,"RP",8,0,0,0,0,0,"A","A"
664918,"RP",8,0,-1,0,0,0,"A","A"
547176,"RP",15,0,0,0,1,0,"A","A++"
664776,"RP",9,0,4,0,0,0,"B1","B1"
622491,"SP",1,0,0,0,0,0,"A","A"
593619,"RP",7,0,2,0,0,0,"A","A"
605388,"RP",7,0,3,0,0,0,"B1","B1"
656945,"RP",8,1,-1,0,0,0,"A","A"
543339,"RP",8,2,0,0,0,0,"A","A"
656546,"RP",8,1,-3,1,1,1,"B2","B2"
592662,"SP",1,0,0,0,0,0,"A","A"
572888,"RP",16,0,2,0,1,0,"A","A++"
605447,"RP",9,0,2,0,0,0,"A","A"
675916,"RP",6,2,1,0,1,0,"A","A++"
606149,"RP",8,0,1,0,0,0,"A","A"
542947,"RP",9,0,0,0,0,0,"A","A"
642232,"SP",1,0,0,0,0,0,"A","A"
669060,"SP",1,0,0,0,0,0,"A","A"
622503,"RP",13,0,0,0,1,0,"A","A++"
453268,"RP",7,0,3,0,0,0,"B1","B1"
641851,"RP",8,0,0,0,0,0,"A","A"
677865,"RP",12,0,0,0,1,0,"A","A++"
605540,"SP",1,0,0,0,0,0,"A","A"
669373,"SP",1,0,0,0,0,0,"A","A"
468504,"RP",5,0,1,0,0,0,"A","A"
643511,"RP",8,0,1,0,0,0,"A","A"
605483,"SP",1,0,0,0,0,0,"A","A"
452657,"SP",1,0,0,0,0,0,"A","A"
641386,"RP",8,2,0,1,1,0,"A","A++"
676766,"RP",6,0,-1,0,0,0,"A","A"
594577,"RP",6,2,2,0,0,1,"A","A+"
661403,"RP",9,0,5,0,0,0,"B1","B1"
621121,"SP",1,0,0,0,0,0,"A","A"
624586,"RP",8,0,0,1,1,1,"A","A++"
542888,"RP",5,0,2,0,0,1,"A","A+"
543521,"RP",8,0,1,0,0,0,"A","A"
621052,"RP",9,0,1,0,0,0,"A","A"
656457,"SP",1,0,0,0,0,0,"A","A"
606303,"RP",10,0,0,0,1,0,"A","A++"
650671,"RP",6,0,2,0,0,0,"A","A"
665795,"SP",1,0,0,0,0,0,"A","A"
607455,"RP",6,1,1,0,0,1,"A","A+"
596112,"RP",7,1,0,0,0,0,"A","A"
642397,"RP",9,0,0,0,0,0,"A","A"
621248,"RP",10,0,5,0,1,0,"B1","B1"
600921,"RP",7,0,1,0,0,0,"A","A"
502593,"RP",7,1,2,1,1,0,"A","A++"
592346,"RP",10,0,4,0,1,0,"B1","B1"
554430,"SP",1,0,0,0,0,0,"A","A"
664299,"RP",7,2,2,1,1,1,"A","A++"
605194,"RP",5,2,-3,0,0,1,"B2","B2"
663992,"RP",7,2,1,0,1,1,"A","A++"
622251,"RP",8,0,1,0,0,0,"A","A"
571901,"RP",7,0,1,0,1,1,"A","A++"
622253,"RP",7,0,-2,0,0,0,"A","A"
664682,"RP",6,2,-2,0,1,1,"A","A++"
453284,"RP",8,0,4,0,0,0,"B1","B1"
664199,"RP",8,0,3,0,0,0,"B1","B1"
453343,"RP",9,0,0,0,0,0,"A","A"
613534,"RP",12,0,0,0,1,0,"A","A++"
608349,"RP",15,0,2,0,1,0,"A","A++"
641360,"RP",11,0,0,0,1,0,"A","A++"
592858,"RP",7,0,-3,0,0,0,"B2","B2"
519008,"RP",10,0,0,0,1,0,"A","A++"
571670,"RP",10,0,0,0,1,0,"A","A++"
608337,"SP",1,0,0,0,0,0,"A","A"
608723,"RP",9,0,0,0,0,0,"A","A"
641312,"RP",14,0,0,0,1,0,"A","A++"
657612,"RP",11,0,0,0,1,0,"A","A++"
605130,"RP",8,2,1,0,1,1,"A","A++"
543056,"RP",6,0,4,0,0,0,"B1","B1"
669330,"RP",9,0,4,0,0,0,"B1","B1"
453265,"RP",6,0,0,0,0,0,"A","A"
641755,"RP",5,2,-3,0,0,0,"B2","B2"
607481,"RP",8,0,0,0,0,0,"A","A"
542914,"RP",8,0,0,0,0,0,"A","A"
656730,"RP",4,2,3,0,1,1,"B1","B1"
523260,"RP",7,2,-1,0,0,1,"A","A+"
660271,"SP",1,0,0,0,0,0,"A","A"
681911,"RP",10,0,0,0,1,0,"A","A++"
676969,"RP",6,0,0,0,0,0,"A","A"
657228,"RP",10,0,0,0,1,0,"A","A++"
607625,"RP",8,0,-1,0,0,0,"A","A"
456501,"SP",1,0,0,0,0,0,"A","A"
527048,"RP",8,0,-3,0,0,0,"B2","B2"
472610,"RP",6,0,1,0,0,0,"A","A"
605525,"RP",7,0,1,0,0,0,"A","A"
650959,"RP",4,0,-1,0,0,0,"A","A"
614179,"RP",8,2,-1,0,1,1,"A","A++"
621074,"RP",5,0,-1,0,0,0,"A","A"
459429,"RP",9,0,1,0,0,0,"A","A"
640448,"RP",10,0,0,0,1,0,"A","A++"
595939,"SP",1,0,0,0,0,0,"A","A"
