"","pitcher","game_pk","Segmentation_tier2","game","performance","inning","p_per_inning"
"4442",607179,717290,"B1",1,3,0.667,4.49775112443778
"4443",607179,717326,"A++",1,1,0,Inf
"4444",607179,717336,"A",1,6,1.667,3.59928014397121
"4445",607179,717380,"A",1,25,0.333,75.075075075075
"4446",607179,717407,"A",1,6,1.333,4.50112528132033
"4447",607179,717450,"B1",1,20,1.667,11.997600479904
"4448",607179,717481,"A",1,2,1.333,1.50037509377344
"4449",607179,717493,"B2",1,12,0.667,17.9910044977511
"4450",607179,717517,"A",1,-5,1,-5
"4451",607179,717590,"A++",1,-6,1.667,-3.59928014397121
"4452",607179,717610,"B1",1,13,1.667,7.79844031193761
"4453",607179,717699,"A",1,-4,0.667,-5.99700149925038
"4454",607179,717734,"A",1,0,0.667,0
"4455",607179,717749,"A+",1,-4,1.334,-2.99850074962519
"4456",607179,717762,"B2",1,-2,0.667,-2.99850074962519
"4457",607179,717816,"B2",1,-3,1,-3
"4458",607179,717847,"A",1,16,0.667,23.9880059970015
"4459",607179,717866,"A",1,16,0.667,23.9880059970015
"4460",607179,718383,"B2",1,-1,0.667,-1.49925037481259
"4461",607179,718399,"B2",1,4,1,4
"4462",607188,717376,"B1",1,24,1.667,14.3971205758848
"4463",607216,716652,"B2",1,3,0.667,4.49775112443778
"4464",607216,716706,"A++",1,0,0,NA
"4465",607216,716747,"B1",1,11,0.667,16.4917541229385
"4466",607216,716756,"B2",1,5,1,5
"4467",607216,717084,"A",1,0,0,NA
"4468",607216,717177,"B1",1,-4,1,-4
"4469",607237,717469,"A",1,27,0.333,81.081081081081
"4470",607237,717482,"B2",1,1,0.667,1.49925037481259
"4471",607237,717527,"B1",1,-4,0.667,-5.99700149925038
"4472",607237,717553,"A++",1,3,0.667,4.49775112443778
"4473",607237,717975,"B1",1,-4,0.667,-5.99700149925038
"4474",607237,718014,"B2",1,7,0.667,10.4947526236882
"4475",607237,718066,"A",1,4,0,Inf
"4476",607237,718084,"B2",1,4,0.333,12.012012012012
"4477",607237,718177,"B2",1,11,0.667,16.4917541229385
"4478",607237,718204,"B2",1,5,0.667,7.49625187406297
"4479",607237,718222,"B1",1,-1,0.667,-1.49925037481259
"4480",607237,718253,"B1",1,-2,0,-Inf
"4481",607237,718312,"A++",1,16,1,16
"4482",607237,718314,"B1",1,1,0.667,1.49925037481259
"4483",607237,718362,"B2",1,1,1.333,0.750187546886722
"4484",607237,718387,"A",1,3,0.333,9.009009009009
"4485",607237,718418,"A",1,2,0.667,2.99850074962519
"4486",607237,718452,"A",1,1,0.667,1.49925037481259
"4487",607237,718485,"A",1,6,0.667,8.99550224887557
"4488",607237,718522,"B2",1,9,0.667,13.4932533733133
"4489",607237,718579,"B2",1,-1,0.667,-1.49925037481259
"4490",607237,718615,"A++",1,3,0.334,8.98203592814372
"4491",607237,718672,"B2",1,-1,0.667,-1.49925037481259
"4492",607237,718686,"B2",1,-2,0,-Inf
"4493",607237,718708,"A",1,7,0.667,10.4947526236882
"4494",607237,718745,"A++",1,19,0.666,28.5285285285285
"4495",607237,718775,"A+",1,7,0.334,20.9580838323354
"4496",607259,716589,"B1",1,3,0.667,4.49775112443778
"4497",607259,716649,"A++",1,12,0,Inf
"4498",607259,716691,"B2",1,-2,2,-1
"4499",607259,716728,"B1",1,4,0.667,5.99700149925038
"4500",607259,716761,"B1",1,-1,1.667,-0.599880023995201
"4501",607259,716797,"A",1,0,0.667,0
"4502",607259,716822,"A++",1,17,1,17
"4503",607259,716887,"B2",1,6,0.667,8.99550224887557
"4504",607259,716931,"A++",1,25,1.667,14.99700059988
"4505",607259,716965,"A",1,-2,0.667,-2.99850074962519
"4506",607259,717003,"A",1,15,1.333,11.2528132033008
"4507",607259,717112,"A",1,4,1.667,2.3995200959808
"4508",607259,717179,"A",1,1,0.666,1.5015015015015
"4509",607259,717191,"B1",1,5,0.667,7.49625187406297
"4510",607259,717224,"B1",1,-4,0.667,-5.99700149925038
"4511",607259,717246,"A",1,2,0.667,2.99850074962519
"4512",607259,717276,"B2",1,0,0.667,0
"4513",607259,717317,"B1",1,14,0.667,20.9895052473763
"4514",607259,717338,"A",1,4,0.667,5.99700149925038
"4515",607259,717387,"A",1,-2,1.667,-1.1997600479904
"4516",607259,717408,"A",1,14,0.667,20.9895052473763
"4517",607259,717418,"B1",1,-2,0.667,-2.99850074962519
"4518",607259,717436,"A",1,-6,0.667,-8.99550224887557
"4519",607259,717454,"A",1,7,0.333,21.021021021021
"4520",607259,717478,"A",1,14,0.667,20.9895052473763
"4521",607259,717505,"B1",1,-4,1,-4
"4522",607259,717526,"A+",1,13,0,Inf
"4523",607259,717557,"A+",1,-2,1.334,-1.49925037481259
"4524",607259,717585,"A",1,18,0,Inf
"4525",607259,717638,"A",1,-2,0.667,-2.99850074962519
"4526",607259,717688,"A++",1,19,1.666,11.4045618247299
"4527",607259,717703,"B1",1,13,0.667,19.4902548725637
"4528",607259,717717,"A",1,-2,0.667,-2.99850074962519
"4529",607259,717750,"A++",1,5,1.667,2.999400119976
"4530",607259,717772,"B1",1,3,0.667,4.49775112443778
"4531",607259,717819,"A",1,6,0.667,8.99550224887557
"4532",607259,717830,"B1",1,15,0.667,22.4887556221889
"4533",607259,717880,"B1",1,1,0.667,1.49925037481259
"4534",607259,717903,"B1",1,-4,0.667,-5.99700149925038
"4535",607259,717945,"A",1,6,0.333,18.018018018018
"4536",607259,717963,"A",1,6,0.333,18.018018018018
"4537",607259,718006,"A",1,7,2.333,3.00042863266181
"4538",607259,718035,"B1",1,12,0.667,17.9910044977511
"4539",607259,718064,"B1",1,7,0.667,10.4947526236882
"4540",607259,718079,"B1",1,4,0.667,5.99700149925038
"4541",607259,718144,"A",1,-2,0.667,-2.99850074962519
"4542",607259,718162,"B1",1,-1,1.667,-0.599880023995201
"4543",607259,718185,"A",1,-2,0.667,-2.99850074962519
"4544",607259,718242,"A",1,-1,0.667,-1.49925037481259
"4545",607259,718266,"A",1,7,1,7
"4546",607259,718295,"A++",1,-2,1,-2
"4547",607259,718335,"A",1,5,1.667,2.999400119976
"4548",607259,718384,"A",1,-10,1.667,-5.99880023995201
"4549",607259,718407,"A",1,5,2.667,1.87476565429321
"4550",607359,716707,"B2",1,4,0.667,5.99700149925038
"4551",607359,716726,"A+",1,9,0.334,26.9461077844312
"4552",607359,716755,"A",1,9,0.333,27.027027027027
"4553",607359,716758,"B1",1,14,0.667,20.9895052473763
"4554",607359,716788,"A",1,-2,0.667,-2.99850074962519
"4555",607359,716826,"B2",1,4,0.333,12.012012012012
"4556",607359,716864,"B1",1,1,0.333,3.003003003003
"4557",607359,716888,"A+",1,1,1.333,0.750187546886722
"4558",607359,718200,"A",1,13,0.667,19.4902548725637
"4559",607359,718247,"B2",1,34,2.667,12.7484064491939
"4560",607359,718299,"B1",1,0,0.334,0
"4561",607359,718304,"A",1,-2,0.667,-2.99850074962519
"4562",607455,718383,"A+",1,9,0,Inf
"4563",607455,718454,"A",1,3,0.333,9.009009009009
"4564",607455,718468,"B1",1,1,0.667,1.49925037481259
"4565",607455,718518,"B2",1,-2,0.667,-2.99850074962519
"4566",607455,718573,"A",1,6,0.333,18.018018018018
"4567",607455,718614,"A+",1,2,0.334,5.98802395209581
"4568",607455,718658,"B1",1,19,0,Inf
"4569",607455,718704,"B2",1,0,0.667,0
"4570",607455,718732,"B2",1,4,0.667,5.99700149925038
"4571",607455,718753,"B2",1,1,0.667,1.49925037481259
"4572",607457,716814,"A++",1,81,4,20.25
"4573",607457,717033,"B2",1,19,1.667,11.3977204559088
"4574",607457,717042,"B1",1,3,1,3
"4575",607461,718687,"B1",1,16,0.667,23.9880059970015
"4576",607481,716443,"A+",1,-2,1.334,-1.49925037481259
"4577",607481,716468,"A",1,4,0.667,5.99700149925038
"4578",607481,716525,"A",1,4,0.333,12.012012012012
"4579",607481,716556,"B1",1,3,0.667,4.49775112443778
"4580",607481,716598,"A",1,4,0.333,12.012012012012
"4581",607481,716631,"A",1,-2,1,-2
"4582",607481,716688,"B1",1,16,0,Inf
"4583",607481,716704,"A",1,-2,1,-2
"4584",607481,716734,"A",1,17,1,17
"4585",607481,716800,"A",1,13,0.334,38.9221556886228
"4586",607481,716841,"B1",1,-2,1.334,-1.49925037481259
"4587",607481,716881,"B1",1,3,1,3
"4588",607481,716916,"A",1,4,1.334,2.99850074962519
"4589",607481,716968,"B1",1,14,0.333,42.042042042042
"4590",607481,716986,"A",1,1,1,1
"4591",607481,717006,"A",1,19,0,Inf
"4592",607481,717036,"A++",1,1,1.667,0.599880023995201
"4593",607481,717054,"B1",1,1,1,1
"4594",607481,717115,"B1",1,8,1.667,4.79904019196161
"4595",607481,717149,"A++",1,-2,1.334,-1.49925037481259
"4596",607481,717233,"A++",1,7,0.666,10.5105105105105
"4597",607481,717240,"A++",1,-1,1,-1
"4598",607481,717293,"A",1,-2,0.667,-2.99850074962519
"4599",607481,717330,"B1",1,7,1.333,5.25131282820705
"4600",607481,717391,"B1",1,-6,1.667,-3.59928014397121
"4601",607481,717445,"A",1,-3,0.667,-4.49775112443778
"4602",607481,717468,"A++",1,13,0.333,39.039039039039
"4603",607481,717518,"B1",1,5,2,2.5
"4604",607481,717608,"A+",1,1,0.333,3.003003003003
"4605",607481,717614,"B1",1,-4,1,-4
"4606",607481,717675,"A++",1,4,0,Inf
"4607",607481,717695,"A",1,10,0.667,14.9925037481259
"4608",607481,717722,"A+",1,-6,1,-6
"4609",607481,717748,"A++",1,-2,0.667,-2.99850074962519
"4610",607481,717760,"A++",1,1,0.333,3.003003003003
"4611",607481,717795,"A++",1,0,0,NA
"4612",607481,717857,"B2",1,-6,1,-6
"4613",607481,717959,"B1",1,4,0.333,12.012012012012
"4614",607481,717971,"B2",1,-3,0.667,-4.49775112443778
"4615",607481,718005,"A+",1,0,0.334,0
"4616",607481,718031,"B2",1,9,1,9
"4617",607481,718084,"B1",1,-4,0.667,-5.99700149925038
"4618",607481,718125,"A",1,3,0.334,8.98203592814372
"4619",607481,718176,"A",1,6,0.667,8.99550224887557
"4620",607481,718207,"B2",1,3,0.667,4.49775112443778
"4621",607481,718253,"A++",1,12,0.667,17.9910044977511
"4622",607481,718310,"A++",1,-6,0.667,-8.99550224887557
"4623",607481,718322,"A",1,1,0.667,1.49925037481259
"4624",607481,718355,"A",1,9,0.667,13.4932533733133
"4625",607481,718373,"A++",1,12,0.334,35.9281437125749
"4626",607481,718396,"B2",1,-2,0.667,-2.99850074962519
"4627",607481,718486,"A",1,-2,0.667,-2.99850074962519
"4628",607481,718543,"B1",1,4,0.333,12.012012012012
"4629",607481,718553,"A",1,15,0,Inf
"4630",607481,718570,"A++",1,3,0,Inf
"4631",607481,718605,"A",1,7,0.333,21.021021021021
"4632",607481,718640,"A",1,1,0.333,3.003003003003
"4633",607481,718662,"B1",1,1,0.667,1.49925037481259
"4634",607481,718695,"B1",1,4,0.333,12.012012012012
"4635",607481,718740,"A",1,0,0.667,0
"4636",607481,718768,"A++",1,-1,0.334,-2.99401197604791
"4637",607732,716482,"B2",1,12,1.667,7.19856028794241
"4638",607732,716546,"B1",1,6,0.667,8.99550224887557
"4639",607732,716626,"B2",1,9,0.667,13.4932533733133
"4640",607732,717502,"B1",1,12,0.667,17.9910044977511
"4641",607732,717941,"B2",1,9,0.333,27.027027027027
"4642",607732,718321,"B2",1,1,0.667,1.49925037481259
"4643",607732,718729,"B2",1,13,0.667,19.4902548725637
"4644",607755,716380,"B1",1,-1,0.667,-1.49925037481259
"4645",607755,716395,"B2",1,1,1.334,0.749625187406297
"4646",607755,716830,"B2",1,21,0.333,63.063063063063
"4647",607755,716843,"B2",1,6,0.334,17.9640718562874
"4648",607755,716885,"A",1,6,0,Inf
"4649",607755,716913,"A",1,12,0.667,17.9910044977511
"4650",607755,716939,"A",1,4,0.667,5.99700149925038
"4651",607755,716959,"A+",1,6,0.333,18.018018018018
"4652",607755,716983,"B2",1,4,0.666,6.006006006006
"4653",607755,717042,"B2",1,-3,1,-3
"4654",607755,717061,"A+",1,0,0,NA
"4655",607755,717103,"B2",1,4,0,Inf
"4656",607755,717208,"A++",1,13,0,Inf
"4657",607755,717329,"B2",1,2,0.667,2.99850074962519
"4658",607755,717397,"B1",1,1,0.333,3.003003003003
"4659",607755,717418,"B2",1,21,0.667,31.4842578710645
"4660",607755,717543,"B1",1,3,1.667,1.7996400719856
"4661",607755,717563,"A",1,1,0.667,1.49925037481259
"4662",607755,717689,"A",1,17,0.334,50.8982035928144
"4663",607755,717725,"A++",1,2,1.667,1.1997600479904
"4664",607755,717735,"B1",1,-4,0.667,-5.99700149925038
"4665",607755,717785,"A+",1,22,1,22
"4666",607755,717886,"B1",1,3,0.667,4.49775112443778
"4667",607755,717914,"A",1,4,0.667,5.99700149925038
"4668",607755,717935,"B2",1,-4,1,-4
"4669",607755,717944,"B2",1,0,0.667,0
"4670",607755,717992,"B2",1,8,1.667,4.79904019196161
"4671",607755,718043,"B2",1,1,0.667,1.49925037481259
"4672",607755,718073,"A",1,-2,0.667,-2.99850074962519
"4673",607755,718116,"B2",1,5,1.667,2.999400119976
"4674",607755,718143,"A",1,-1,1,-1
"4675",607755,718174,"B2",1,-2,0.667,-2.99850074962519
"4676",607755,718301,"A",1,2,1.667,1.1997600479904
"4677",607755,718343,"B2",1,4,1.334,2.99850074962519
"4678",607755,718372,"B1",1,11,0.667,16.4917541229385
"4679",607755,718430,"B2",1,1,0.667,1.49925037481259
"4680",607755,718566,"B2",1,2,0.667,2.99850074962519
"4681",607755,718597,"B2",1,1,1.667,0.599880023995201
"4682",607755,718633,"B1",1,13,2.334,5.56983718937447
"4683",607755,718668,"A",1,4,0.667,5.99700149925038
"4684",607755,718725,"B2",1,9,2,4.5
"4685",607755,718779,"B2",1,6,1,6
"4686",608032,716420,"A",1,30,0.667,44.9775112443778
"4687",608032,716465,"A",1,-1,0.667,-1.49925037481259
"4688",608032,716498,"A",1,13,0.667,19.4902548725637
"4689",608032,716501,"B1",1,4,0.667,5.99700149925038
"4690",608032,716554,"B2",1,2,0.667,2.99850074962519
"4691",608032,716633,"A",1,-2,0.667,-2.99850074962519
"4692",608032,716650,"B1",1,-2,0.667,-2.99850074962519
"4693",608032,716706,"A",1,13,0.667,19.4902548725637
"4694",608032,716713,"B2",1,-2,0.667,-2.99850074962519
"4695",608032,716787,"A",1,-4,0.667,-5.99700149925038
"4696",608032,716840,"A",1,0,0.667,0
"4697",608032,716855,"A",1,-1,0.667,-1.49925037481259
"4698",608032,716903,"B2",1,4,0.667,5.99700149925038
"4699",608032,716945,"A",1,11,1.667,6.59868026394721
"4700",608032,716971,"A",1,2,0.667,2.99850074962519
"4701",608032,717004,"A",1,-4,0.667,-5.99700149925038
"4702",608032,717071,"B1",1,3,0.667,4.49775112443778
"4703",608032,717090,"A",1,15,0.333,45.045045045045
"4704",608032,717101,"A",1,6,0.667,8.99550224887557
"4705",608032,717144,"A",1,19,0.667,28.4857571214393
"4706",608032,717201,"A",1,2,1.667,1.1997600479904
"4707",608032,717265,"B1",1,12,0.667,17.9910044977511
"4708",608032,717278,"A",1,1,0.667,1.49925037481259
"4709",608032,717312,"B1",1,2,0.667,2.99850074962519
"4710",608032,717352,"B1",1,-2,0.667,-2.99850074962519
"4711",608032,717381,"B1",1,16,0.667,23.9880059970015
"4712",608032,717389,"A++",1,-2,0.667,-2.99850074962519
"4713",608032,717437,"B2",1,4,0.667,5.99700149925038
"4714",608032,717522,"B1",1,1,0.667,1.49925037481259
"4715",608032,717592,"B1",1,13,0.333,39.039039039039
"4716",608032,717608,"A",1,3,0.333,9.009009009009
"4717",608032,717712,"B1",1,-2,0.667,-2.99850074962519
"4718",608032,717751,"B1",1,9,0,Inf
"4719",608032,717780,"B1",1,-2,0.334,-5.98802395209581
"4720",608032,717792,"A",1,5,0.667,7.49625187406297
"4721",608032,717824,"A",1,14,0.667,20.9895052473763
"4722",608032,717838,"A",1,-2,0.667,-2.99850074962519
"4723",608032,717861,"B1",1,2,0.667,2.99850074962519
"4724",608032,717899,"A",1,3,0.666,4.5045045045045
"4725",608032,717971,"B1",1,19,0.667,28.4857571214393
"4726",608032,717998,"A",1,-6,0.667,-8.99550224887557
"4727",608032,718080,"A",1,1,0.667,1.49925037481259
"4728",608032,718106,"A",1,-4,0.667,-5.99700149925038
"4729",608032,718128,"A",1,5,0.667,7.49625187406297
"4730",608032,718182,"A++",1,16,0,Inf
"4731",608032,718205,"A",1,4,0.667,5.99700149925038
"4732",608032,718254,"A",1,-2,0.667,-2.99850074962519
"4733",608032,718294,"A++",1,-1,0.667,-1.49925037481259
"4734",608032,718320,"A",1,-4,0.667,-5.99700149925038
"4735",608032,718338,"B1",1,-4,0.667,-5.99700149925038
"4736",608032,718365,"B1",1,-4,0.667,-5.99700149925038
"4737",608032,718402,"A",1,-1,0.667,-1.49925037481259
"4738",608032,718425,"A+",1,-2,1.334,-1.49925037481259
"4739",608032,718452,"A",1,0,0.667,0
"4740",608032,718485,"A",1,-2,0.667,-2.99850074962519
"4741",608032,718504,"A",1,4,0.667,5.99700149925038
"4742",608032,718540,"A",1,5,0.667,7.49625187406297
"4743",608032,718576,"A",1,0,0.667,0
"4744",608032,718614,"A",1,3,0.667,4.49775112443778
"4745",608032,718644,"A++",1,8,0.667,11.9940029985008
"4746",608032,718657,"B1",1,2,0.667,2.99850074962519
"4747",608032,718720,"B1",1,3,0.667,4.49775112443778
"4748",608032,718734,"B1",1,0,0.667,0
"4749",608328,717874,"B2",1,53,1.667,31.7936412717457
"4750",608328,718278,"B2",1,39,1.667,23.3953209358128
"4751",608328,718307,"B2",1,6,0.667,8.99550224887557
"4752",608328,718608,"B2",1,13,1.334,9.74512743628186
"4753",608328,718662,"B2",1,11,2.333,4.71495927989713
"4754",608328,718756,"A",1,17,1.667,10.1979604079184
"4755",608334,716440,"B2",1,-2,0.667,-2.99850074962519
"4756",608334,716445,"A",1,30,3.667,8.18107444777747
"4757",608344,716367,"B2",1,-2,1.667,-1.1997600479904
"4758",608344,716621,"B2",1,4,1.667,2.3995200959808
"4759",608344,716652,"A++",1,10,2.334,4.28449014567267
"4760",608344,716690,"B1",1,-2,0.667,-2.99850074962519
"4761",608344,717107,"A",1,-2,0.667,-2.99850074962519
"4762",608344,717134,"B1",1,2,0.667,2.99850074962519
"4763",608344,717157,"B2",1,-1,1.667,-0.599880023995201
"4764",608344,717219,"A",1,26,1.333,19.5048762190548
"4765",608344,717245,"A",1,-1,0.667,-1.49925037481259
"4766",608344,717361,"B2",1,19,4,4.75
"4767",608344,717677,"B2",1,5,0.667,7.49625187406297
"4768",608344,718102,"A++",1,3,0,Inf
"4769",608348,716830,"B2",1,20,0.334,59.8802395209581
"4770",608348,717118,"B2",1,12,0.667,17.9910044977511
"4771",608348,717470,"B2",1,6,0.667,8.99550224887557
"4772",608371,716372,"B2",1,1,1,1
"4773",608371,716435,"A",1,-2,0.667,-2.99850074962519
"4774",608371,716451,"A",1,9,0.667,13.4932533733133
"4775",608371,716462,"B1",1,4,0.667,5.99700149925038
"4776",608371,716487,"A",1,3,0.334,8.98203592814372
"4777",608371,716574,"A",1,6,0.333,18.018018018018
"4778",608371,716601,"A+",1,1,0,Inf
"4779",608371,716617,"A",1,0,0.667,0
"4780",608371,716655,"A++",1,0,1,0
"4781",608371,716727,"B1",1,1,0,Inf
"4782",608371,716738,"A",1,4,0.667,5.99700149925038
"4783",608371,716789,"B1",1,3,0.333,9.009009009009
"4784",608371,716821,"A++",1,7,0.667,10.4947526236882
"4785",608371,716833,"A++",1,-4,0.667,-5.99700149925038
"4786",608371,716903,"A++",1,-3,1.334,-2.24887556221889
"4787",608371,716954,"A",1,-1,0.667,-1.49925037481259
"4788",608371,717015,"A+",1,4,0.333,12.012012012012
"4789",608371,717083,"A+",1,13,0,Inf
"4790",608371,717097,"B1",1,-2,0,-Inf
"4791",608371,717104,"A+",1,4,0.667,5.99700149925038
"4792",608371,717153,"A++",1,8,0.333,24.024024024024
"4793",608371,717188,"A",1,2,0.667,2.99850074962519
"4794",608371,717225,"A+",1,12,0.333,36.036036036036
"4795",608371,717262,"A",1,1,0.667,1.49925037481259
"4796",608371,717289,"B1",1,3,0,Inf
"4797",608371,717321,"B1",1,6,0.667,8.99550224887557
"4798",608371,717342,"A",1,6,0.667,8.99550224887557
"4799",608371,717375,"A++",1,-1,0.334,-2.99401197604791
"4800",608371,717383,"A++",1,6,0.333,18.018018018018
"4801",608371,717412,"A++",1,2,0.667,2.99850074962519
"4802",608371,717444,"A++",1,-1,1,-1
"4803",608371,717481,"A",1,0,0.667,0
"4804",608371,717507,"B1",1,-4,0.667,-5.99700149925038
"4805",608371,717526,"A",1,13,0,Inf
"4806",608371,717557,"A++",1,-1,1,-1
"4807",608371,717589,"A++",1,0,0,NA
"4808",608371,717601,"A",1,7,0.667,10.4947526236882
"4809",608371,717650,"B1",1,33,0.667,49.4752623688156
"4810",608371,717669,"A",1,-4,0.667,-5.99700149925038
"4811",608371,717701,"A",1,-1,0.667,-1.49925037481259
"4812",608371,717707,"A",1,-4,0.667,-5.99700149925038
"4813",608371,717737,"A",1,0,0.667,0
"4814",608371,717777,"A++",1,-3,1.334,-2.24887556221889
"4815",608371,717797,"A",1,1,0.667,1.49925037481259
"4816",608371,717817,"B1",1,3,0.334,8.98203592814372
"4817",608371,717853,"A",1,-2,0.667,-2.99850074962519
"4818",608371,717883,"A",1,3,0.333,9.009009009009
"4819",608371,717931,"A",1,-4,0.667,-5.99700149925038
"4820",608371,717948,"A",1,10,0.667,14.9925037481259
"4821",608371,717987,"B1",1,7,0.667,10.4947526236882
"4822",608371,718030,"A++",1,8,1.334,5.99700149925038
"4823",608371,718071,"A",1,1,0.667,1.49925037481259
"4824",608371,718095,"A",1,-1,1,-1
"4825",608371,718138,"A++",1,18,0.333,54.054054054054
"4826",608371,718161,"A+",1,7,0.334,20.9580838323354
"4827",608371,718198,"A+",1,0,0,NA
"4828",608371,718223,"B1",1,0,1.334,0
"4829",608371,718243,"A",1,6,0.334,17.9640718562874
"4830",608371,718305,"A+",1,1,1,1
"4831",608371,718335,"A+",1,-4,0.667,-5.99700149925038
"4832",608371,718357,"A+",1,2,0.667,2.99850074962519
"4833",608371,718380,"B1",1,-2,0.667,-2.99850074962519
"4834",608371,718424,"A++",1,-1,0.667,-1.49925037481259
"4835",608371,718445,"A",1,-2,0.667,-2.99850074962519
"4836",608371,718474,"A",1,4,0.666,6.006006006006
"4837",608371,718515,"B2",1,3,0.667,4.49775112443778
"4838",608371,718700,"A++",1,2,0.667,2.99850074962519
"4839",608638,716398,"B2",1,2,0.667,2.99850074962519
"4840",608638,716411,"B2",1,17,0.667,25.4872563718141
"4841",608638,716503,"A",1,-2,0.667,-2.99850074962519
"4842",608638,716546,"B1",1,2,0.667,2.99850074962519
"4843",608638,716582,"A",1,9,0.667,13.4932533733133
"4844",608638,716585,"A++",1,0,0,NA
"4845",608638,716682,"A++",1,-2,0,-Inf
"4846",608638,716760,"B1",1,15,0.667,22.4887556221889
"4847",608638,716776,"B1",1,3,0.667,4.49775112443778
"4848",608638,716863,"B2",1,-2,0.667,-2.99850074962519
"4849",608638,717159,"B2",1,2,1.667,1.1997600479904
"4850",608638,717218,"B2",1,5,0.667,7.49625187406297
"4851",608638,717236,"A+",1,9,0.334,26.9461077844312
"4852",608638,717306,"B1",1,14,0.667,20.9895052473763
"4853",608638,717357,"A",1,1,0.667,1.49925037481259
"4854",608638,717374,"A++",1,1,0.667,1.49925037481259
"4855",608638,717401,"A++",1,0,0.334,0
"4856",608638,717426,"B1",1,0,0,NA
"4857",608638,717488,"A",1,2,0.667,2.99850074962519
"4858",608638,717532,"A",1,-2,0.667,-2.99850074962519
"4859",608638,717558,"B2",1,1,0.667,1.49925037481259
